Loadcase/Frequency
Loadcase,Eigen Mode-X
1806283,13.0266,-5.65477e-05
,13.7296,6.23138e-05
,17.5273,-3.42409e-05
,18.0737,-0.00154247
,20.6961,0.00811917
,21.699,-3.26535e-06
,25.0282,-0.00612767
,25.8028,-2.04178e-05
,26.4408,-4.78801e-05
,29.268,-0.000183448
,29.4881,0.00564959
,33.966,-0.00323303
,35.8445,-1.92369e-05
,39.5927,-0.00853902
,39.6724,0.000702386
,39.8047,0.00127558
,41.3024,0.00467261
,43.4211,0.000187459
,44.4245,-0.00264805
,44.7009,0.000207002
,46.6634,-0.0155447
,49.4826,-0.00245915
,49.6925,-0.000111679
,53.7787,-0.00500222
,53.7938,-0.00192251
,54.4445,-0.000980356
,55.0484,-0.00648216
,55.9893,0.00102698
,61.8346,-5.90007e-05
,63.1548,-0.00417618
,63.6306,-4.36296e-05
,65.5777,6.75691e-05
,71.6785,0.00628414
,71.7402,-0.00144025
,72.9972,0.000223721
,74.903,-0.00277679
,75.5508,-0.000270259
,76.978,-0.000203933
,79.2521,-5.62006e-05
,80.5575,0.000200913
,81.4874,0.000422384
,84.3341,-0.000674876
,85.2184,-0.000422004
,85.9286,-2.5188e-05
,88.4938,-0.001163
,88.5368,-0.0011362
,90.1877,0.0032069
,91.3942,0.000251146
,92.3671,5.79152e-05
,93.4796,0.00799351
,96.3202,0.000181369
,97.7582,-0.000480805
,98.3074,-0.000108255
,99.817,4.217e-05
1806327,13.0266,-5.86108e-06
,13.7296,9.49777e-06
,17.5273,9.89304e-07
,18.0737,-0.001542
,20.6961,0.00811934
,21.699,-2.05177e-05
,25.0282,-0.00612772
,25.8028,-3.43142e-05
,26.4408,-3.0568e-05
,29.268,-0.0001995
,29.4881,0.00564895
,33.966,-0.00323298
,35.8445,-1.91023e-05
,39.5927,-0.0085352
,39.6724,0.000701778
,39.8047,0.00129993
,41.3024,0.00467336
,43.4211,0.000187434
,44.4245,-0.00264769
,44.7009,0.000207226
,46.6634,-0.0155434
,49.4826,-0.00245899
,49.6925,-0.000111591
,53.7787,-0.00500234
,53.7938,-0.00192108
,54.4445,-0.000980332
,55.0484,-0.00648203
,55.9893,0.00102694
,61.8346,-5.85473e-05
,63.1548,-0.00417462
,63.6306,-4.41818e-05
,65.5777,6.75199e-05
,71.6785,0.00628406
,71.7402,-0.00143996
,72.9972,0.000223424
,74.903,-0.0027766
,75.5508,-0.000271726
,76.978,-0.000204152
,79.2521,-5.65199e-05
,80.5575,0.000200761
,81.4874,0.000422238
,84.3341,-0.000675086
,85.2184,-0.00042165
,85.9286,-2.92993e-05
,88.4938,-0.00116353
,88.5368,-0.0011356
,90.1877,0.0032081
,91.3942,0.000251014
,92.3671,0.00011708
,93.4796,0.00799291
,96.3202,0.000181872
,97.7582,-0.000481547
,98.3074,-6.52502e-05
,99.817,5.32605e-05
1807013,13.0266,4.48391e-05
,13.7296,-4.3332e-05
,17.5273,3.62371e-05
,18.0737,-0.00154182
,20.6961,0.00811953
,21.699,-3.77747e-05
,25.0282,-0.0061277
,25.8028,-4.82089e-05
,26.4408,-1.3262e-05
,29.268,-0.000215566
,29.4881,0.00564869
,33.966,-0.00323305
,35.8445,-1.89684e-05
,39.5927,-0.00853119
,39.6724,0.000701187
,39.8047,0.00132435
,41.3024,0.00467325
,43.4211,0.000187487
,44.4245,-0.00264806
,44.7009,0.000207503
,46.6634,-0.0155442
,49.4826,-0.00245915
,49.6925,-0.000111518
,53.7787,-0.00500299
,53.7938,-0.00191983
,54.4445,-0.000980367
,55.0484,-0.00648177
,55.9893,0.00102692
,61.8346,-5.81568e-05
,63.1548,-0.00417573
,63.6306,-4.47663e-05
,65.5777,6.75254e-05
,71.6785,0.00628402
,71.7402,-0.00143969
,72.9972,0.000223127
,74.903,-0.00277633
,75.5508,-0.000273182
,76.978,-0.000204356
,79.2521,-5.68274e-05
,80.5575,0.000200516
,81.4874,0.000422118
,84.3341,-0.000675092
,85.2184,-0.000421261
,85.9286,-3.34058e-05
,88.4938,-0.00116372
,88.5368,-0.00113467
,90.1877,0.00320893
,91.3942,0.000250835
,92.3671,0.00017633
,93.4796,0.00799113
,96.3202,0.000181693
,97.7582,-0.000482235
,98.3074,-2.22208e-05
,99.817,6.43263e-05
