Loadcase/Frequency
Loadcase,Eigen Mode-Y
210651,13.1725,2.52804e-05
,14.202,1.73866e-05
,17.899,7.13123e-05
,18.2176,0.0139761
,20.8101,0.0100769
,21.9768,-5.5011e-05
,25.2076,0.00500703
,26.0408,1.09668e-05
,26.7245,5.0689e-05
,29.5885,7.29286e-05
,30.2952,0.00771442
,35.0594,-8.31963e-05
,36.5251,1.61997e-06
,40.2821,0.00031008
,40.4429,-0.00117648
,41.7889,-0.00113972
,44.1545,0.00280015
,45.2973,0.00455967
,47.8055,-0.00494135
,48.4276,-0.000827691
,49.2908,-0.0152756
,50.7466,-1.74832e-05
,52.5241,0.00475825
,57.2578,0.0020436
,62.2457,0.000164967
,62.465,-0.0150745
,64.2981,0.00497601
,64.9729,-5.81467e-06
,66.107,0.00353562
,66.9148,-0.000976536
,67.9321,0.011028
,73.2667,-0.000319505
,73.6471,0.0208968
,75.1951,0.000791255
,76.3107,-0.0241717
,77.9703,-0.000313961
,78.6271,0.00331001
,80.1933,4.44701e-05
,81.0863,0.000736511
,83.3348,-0.0153435
,84.7171,-0.00259072
,85.445,0.00540902
,86.787,-0.0137379
,87.326,0.00077687
,89.4985,0.00121723
,89.6172,0.0179308
,92.0527,-0.00912423
,93.827,2.60102e-05
,97.1972,0.000835533
,97.8548,-0.000596263
,99.2412,0.000372222
,99.9553,-0.00349102
211177,13.1725,0.000198907
,14.202,0.000180631
,17.899,0.000500908
,18.2176,0.0139741
,20.8101,0.0100653
,21.9768,0.000229053
,25.2076,0.00500837
,26.0408,0.000417685
,26.7245,-0.000588742
,29.5885,5.56882e-05
,30.2952,0.0077122
,35.0594,-8.23207e-05
,36.5251,1.84938e-05
,40.2821,0.000364681
,40.4429,-0.00116673
,41.7889,-0.00114344
,44.1545,0.00280268
,45.2973,0.00456502
,47.8055,-0.00495696
,48.4276,-0.000682475
,49.2908,-0.0152838
,50.7466,-8.38593e-05
,52.5241,0.00476361
,57.2578,0.00204374
,62.2457,3.86886e-05
,62.465,-0.015088
,64.2981,0.00497401
,64.9729,-7.30736e-05
,66.107,0.0035329
,66.9148,-0.000976587
,67.9321,0.0110264
,73.2667,-0.00032434
,73.6471,0.0209363
,75.1951,0.000769523
,76.3107,-0.024169
,77.9703,-0.000346
,78.6271,0.00333176
,80.1933,5.99372e-05
,81.0863,0.000726685
,83.3348,-0.0153364
,84.7171,-0.00257692
,85.445,0.00538077
,86.787,-0.013733
,87.326,0.000879952
,89.4985,0.0012459
,89.6172,0.0179049
,92.0527,-0.00912796
,93.827,3.16168e-05
,97.1972,0.000835575
,97.8548,-0.000667118
,99.2412,0.000505494
,99.9553,-0.00345722
210670,13.1725,2.52645e-05
,14.202,1.74099e-05
,17.899,7.12926e-05
,18.2176,0.0139755
,20.8101,0.0100591
,21.9768,-5.49475e-05
,25.2076,0.00500867
,26.0408,1.1004e-05
,26.7245,5.04574e-05
,29.5885,7.27693e-05
,30.2952,0.0077081
,35.0594,-8.16165e-05
,36.5251,1.64235e-06
,40.2821,0.000310636
,40.4429,-0.00117919
,41.7889,-0.00114383
,44.1545,0.00280106
,45.2973,0.00456711
,47.8055,-0.00494329
,48.4276,-0.000828136
,49.2908,-0.0152862
,50.7466,-1.75005e-05
,52.5241,0.0047646
,57.2578,0.00204494
,62.2457,0.000165285
,62.465,-0.0150967
,64.2981,0.00497503
,64.9729,-5.87162e-06
,66.107,0.00353239
,66.9148,-0.00097722
,67.9321,0.0110251
,73.2667,-0.000320643
,73.6471,0.0209604
,75.1951,0.000792521
,76.3107,-0.0241691
,77.9703,-0.000309212
,78.6271,0.003331
,80.1933,4.48524e-05
,81.0863,0.000737529
,83.3348,-0.0153368
,84.7171,-0.00255748
,85.445,0.00537998
,86.787,-0.0137364
,87.326,0.000776813
,89.4985,0.00121521
,89.6172,0.0178964
,92.0527,-0.00913292
,93.827,2.63507e-05
,97.1972,0.000826362
,97.8548,-0.000593391
,99.2412,0.000369807
,99.9553,-0.00345789
210594,13.1725,-0.000148414
,14.202,-0.000145831
,17.899,-0.000358374
,18.2176,0.0139771
,20.8101,0.0100649
,21.9768,-0.000339098
,25.2076,0.00500779
,26.0408,-0.000395868
,26.7245,0.000690085
,29.5885,8.99941e-05
,30.2952,0.00770854
,35.0594,-8.21564e-05
,36.5251,-1.52336e-05
,40.2821,0.000256172
,40.4429,-0.00118969
,41.7889,-0.00114114
,44.1545,0.00279869
,45.2973,0.00456364
,47.8055,-0.00492812
,48.4276,-0.000973519
,49.2908,-0.0152805
,50.7466,4.89007e-05
,52.5241,0.00476088
,57.2578,0.00204514
,62.2457,0.000291756
,62.465,-0.0150889
,64.2981,0.00497778
,64.9729,6.14116e-05
,66.107,0.00353349
,66.9148,-0.000977226
,67.9321,0.0110254
,73.2667,-0.000316084
,73.6471,0.0209364
,75.1951,0.000814565
,76.3107,-0.024169
,77.9703,-0.000275893
,78.6271,0.0033147
,80.1933,2.94922e-05
,81.0863,0.000747602
,83.3348,-0.0153397
,84.7171,-0.00255948
,85.445,0.00539696
,86.787,-0.0137381
,87.326,0.000673626
,89.4985,0.00118664
,89.6172,0.0179125
,92.0527,-0.00913181
,93.827,2.08392e-05
,97.1972,0.000821818
,97.8548,-0.000521667
,99.2412,0.00023541
,99.9553,-0.00347954
210671,13.1725,2.52928e-05
,14.202,1.74006e-05
,17.899,7.13497e-05
,18.2176,0.0139758
,20.8101,0.0100697
,21.9768,-5.49377e-05
,25.2076,0.00500769
,26.0408,1.10727e-05
,26.7245,5.04081e-05
,29.5885,7.28263e-05
,30.2952,0.00771192
,35.0594,-8.25866e-05
,36.5251,1.63855e-06
,40.2821,0.000310331
,40.4429,-0.00117755
,41.7889,-0.00114134
,44.1545,0.00280051
,45.2973,0.0045626
,47.8055,-0.00494212
,48.4276,-0.000827843
,49.2908,-0.0152798
,50.7466,-1.74985e-05
,52.5241,0.00476075
,57.2578,0.00204411
,62.2457,0.000165116
,62.465,-0.0150832
,64.2981,0.00497543
,64.9729,-5.85797e-06
,66.107,0.00353434
,66.9148,-0.000976816
,67.9321,0.0110268
,73.2667,-0.000319966
,73.6471,0.0209224
,75.1951,0.00079175
,76.3107,-0.02417
,77.9703,-0.000312015
,78.6271,0.00331866
,80.1933,4.46601e-05
,81.0863,0.000736911
,83.3348,-0.0153406
,84.7171,-0.00257746
,85.445,0.00539737
,86.787,-0.0137371
,87.326,0.000777052
,89.4985,0.00121598
,89.6172,0.0179172
,92.0527,-0.00912783
,93.827,2.6174e-05
,97.1972,0.000831704
,97.8548,-0.000595065
,99.2412,0.000371788
,99.9553,-0.00347767
