Loadcase/Frequency
Loadcase,Eigen Mode-Z
1231909,13.1725,-0.0197916
,14.202,-0.0189367
,17.899,-0.0151495
,18.2176,5.41402e-05
,20.8101,9.07895e-05
,21.9768,0.00990463
,25.2076,-1.72618e-05
,26.0408,0.0266322
,26.7245,0.00820159
,29.5885,0.0330934
,30.2952,-0.000324339
,35.0594,-0.000156604
,36.5251,-0.00773695
,40.2821,0.00329511
,40.4429,0.000646516
,41.7889,-0.000107295
,44.1545,-2.34139e-05
,45.2973,-9.34225e-05
,47.8055,0.000359636
,48.4276,-0.00311129
,49.2908,2.25678e-05
,50.7466,0.00746885
,52.5241,1.01736e-05
,57.2578,5.37835e-05
,62.2457,0.0119773
,62.465,8.87456e-05
,64.2981,3.08063e-05
,64.9729,-0.0042412
,66.107,-1.38901e-05
,66.9148,7.63756e-05
,67.9321,2.86695e-06
,73.2667,-0.00461505
,73.6471,0.000259852
,75.1951,-0.00966037
,76.3107,0.000192106
,77.9703,-0.0166244
,78.6271,0.00332429
,80.1933,0.00124503
,81.0863,0.00527681
,83.3348,0.000446438
,84.7171,-0.00108326
,85.445,-0.00102599
,86.787,-0.000495095
,87.326,-0.0196353
,89.4985,-0.0211275
,89.6172,0.00163702
,92.0527,-8.16575e-05
,93.827,0.000303571
,97.1972,0.000450015
,97.8548,-0.00451107
,99.2412,0.00414889
,99.9553,-0.000287694
1231783,13.1725,-0.0200392
,14.202,-0.0188988
,17.899,-0.0150896
,18.2176,5.38628e-05
,20.8101,8.89734e-05
,21.9768,0.00966053
,25.2076,-1.7673e-05
,26.0408,0.0268689
,26.7245,0.00841904
,29.5885,0.0334069
,30.2952,-0.000327575
,35.0594,-0.000159177
,36.5251,-0.00789583
,40.2821,0.00333151
,40.4429,0.000651049
,41.7889,-0.000111515
,44.1545,-2.10124e-05
,45.2973,-9.39466e-05
,47.8055,0.000357504
,48.4276,-0.00307708
,49.2908,2.09323e-05
,50.7466,0.00773452
,52.5241,1.24393e-05
,57.2578,5.67448e-05
,62.2457,0.0124341
,62.465,9.2524e-05
,64.2981,2.47717e-05
,64.9729,-0.00463499
,66.107,-1.36604e-05
,66.9148,8.13622e-05
,67.9321,2.49178e-06
,73.2667,-0.00484168
,73.6471,0.0002698
,75.1951,-0.00993307
,76.3107,0.000218904
,77.9703,-0.0174417
,78.6271,0.00349952
,80.1933,0.00127419
,81.0863,0.00544001
,83.3348,0.000469738
,84.7171,-0.00116017
,85.445,-0.0011081
,86.787,-0.00050885
,87.326,-0.0200075
,89.4985,-0.021379
,89.6172,0.00165088
,92.0527,-6.66228e-05
,93.827,0.000306151
,97.1972,0.000565648
,97.8548,-0.00545973
,99.2412,0.00433365
,99.9553,-0.000255698
1230505,13.1725,-0.0195444
,14.202,-0.0189752
,17.899,-0.0152103
,18.2176,5.43966e-05
,20.8101,9.2602e-05
,21.9768,0.0101486
,25.2076,-1.68488e-05
,26.0408,0.0263958
,26.7245,0.0079837
,29.5885,0.0327796
,30.2952,-0.000320955
,35.0594,-0.000153825
,36.5251,-0.00757793
,40.2821,0.00325866
,40.4429,0.000641926
,41.7889,-0.000103106
,44.1545,-2.56149e-05
,45.2973,-9.28683e-05
,47.8055,0.000361733
,48.4276,-0.00314609
,49.2908,2.42844e-05
,50.7466,0.00720318
,52.5241,7.85895e-06
,57.2578,5.08242e-05
,62.2457,0.0115197
,62.465,8.49993e-05
,64.2981,3.68908e-05
,64.9729,-0.00384695
,66.107,-1.41129e-05
,66.9148,7.14746e-05
,67.9321,3.28062e-06
,73.2667,-0.00438824
,73.6471,0.00024971
,75.1951,-0.00938743
,76.3107,0.000165163
,77.9703,-0.015806
,78.6271,0.00314883
,80.1933,0.00121589
,81.0863,0.00511305
,83.3348,0.000423129
,84.7171,-0.00100656
,85.445,-0.000944054
,86.787,-0.00048123
,87.326,-0.0192634
,89.4985,-0.0208763
,89.6172,0.00162362
,92.0527,-9.68005e-05
,93.827,0.000300992
,97.1972,0.00033415
,97.8548,-0.00356171
,99.2412,0.00396383
,99.9553,-0.000319445
1230507,13.1725,-0.0197916
,14.202,-0.0189372
,17.899,-0.0151503
,18.2176,5.41162e-05
,20.8101,9.07868e-05
,21.9768,0.00990484
,25.2076,-1.72598e-05
,26.0408,0.0266322
,26.7245,0.00820095
,29.5885,0.0330927
,30.2952,-0.00032417
,35.0594,-0.000156372
,36.5251,-0.00773664
,40.2821,0.00329502
,40.4429,0.000646443
,41.7889,-0.00010734
,44.1545,-2.3182e-05
,45.2973,-9.34123e-05
,47.8055,0.000359601
,48.4276,-0.00311183
,49.2908,2.26524e-05
,50.7466,0.00746852
,52.5241,1.01386e-05
,57.2578,5.3786e-05
,62.2457,0.0119761
,62.465,8.87785e-05
,64.2981,3.08669e-05
,64.9729,-0.00424032
,66.107,-1.3883e-05
,66.9148,7.64579e-05
,67.9321,2.90927e-06
,73.2667,-0.00461462
,73.6471,0.000259624
,75.1951,-0.00965984
,76.3107,0.000191919
,77.9703,-0.0166225
,78.6271,0.00332389
,80.1933,0.00124501
,81.0863,0.00527615
,83.3348,0.00044641
,84.7171,-0.00108343
,85.445,-0.0010261
,86.787,-0.000494958
,87.326,-0.0196352
,89.4985,-0.0211275
,89.6172,0.00163751
,92.0527,-8.17955e-05
,93.827,0.000303569
,97.1972,0.000449633
,97.8548,-0.00450929
,99.2412,0.0041484
,99.9553,-0.000287443
1230571,13.1725,-0.0197916
,14.202,-0.0189369
,17.899,-0.0151499
,18.2176,5.41282e-05
,20.8101,9.07883e-05
,21.9768,0.00990473
,25.2076,-1.72607e-05
,26.0408,0.0266322
,26.7245,0.00820128
,29.5885,0.0330931
,30.2952,-0.000324255
,35.0594,-0.000156489
,36.5251,-0.0077368
,40.2821,0.00329507
,40.4429,0.000646482
,41.7889,-0.000107315
,44.1545,-2.33006e-05
,45.2973,-9.34145e-05
,47.8055,0.000359615
,48.4276,-0.00311155
,49.2908,2.26106e-05
,50.7466,0.00746869
,52.5241,1.01529e-05
,57.2578,5.37841e-05
,62.2457,0.0119767
,62.465,8.87622e-05
,64.2981,3.08372e-05
,64.9729,-0.00424077
,66.107,-1.38867e-05
,66.9148,7.64174e-05
,67.9321,2.88866e-06
,73.2667,-0.00461484
,73.6471,0.000259737
,75.1951,-0.00966011
,76.3107,0.000192012
,77.9703,-0.0166235
,78.6271,0.0033241
,80.1933,0.00124502
,81.0863,0.00527648
,83.3348,0.000446425
,84.7171,-0.00108335
,85.445,-0.00102605
,86.787,-0.000495026
,87.326,-0.0196352
,89.4985,-0.0211275
,89.6172,0.00163727
,92.0527,-8.17276e-05
,93.827,0.00030357
,97.1972,0.000449825
,97.8548,-0.0045102
,99.2412,0.00414865
,99.9553,-0.000287561
