Loadcase/Frequency
Loadcase,Eigen Mode-Y
1231909,13.1725,2.5671e-05
,14.202,0.000224483
,17.899,0.000542902
,18.2176,0.0257138
,20.8101,0.00224596
,21.9768,-0.000140079
,25.2076,-0.00213409
,26.0408,3.78819e-05
,26.7245,0.000148515
,29.5885,-0.000194374
,30.2952,-0.056259
,35.0594,-0.0656712
,36.5251,-0.00028436
,40.2821,0.00122899
,40.4429,-0.0068314
,41.7889,-0.0197683
,44.1545,-0.0207923
,45.2973,-0.0375768
,47.8055,0.0334769
,48.4276,0.00303877
,49.2908,-0.0163803
,50.7466,0.000194933
,52.5241,0.0277961
,57.2578,0.00306941
,62.2457,0.0004668
,62.465,-0.00381526
,64.2981,-0.00586199
,64.9729,-0.000491404
,66.107,-0.000433789
,66.9148,-0.0107147
,67.9321,-0.00448715
,73.2667,-0.000878756
,73.6471,0.0152294
,75.1951,-0.000924996
,76.3107,0.00863038
,77.9703,-0.00267152
,78.6271,0.00156214
,80.1933,3.82627e-05
,81.0863,0.00226515
,83.3348,-0.0025347
,84.7171,0.0253234
,85.445,0.0231249
,86.787,-0.0068097
,87.326,0.000869434
,89.4985,-0.0015829
,89.6172,-0.0263835
,92.0527,0.00579466
,93.827,5.08731e-05
,97.1972,0.00825192
,97.8548,-0.00268762
,99.2412,0.00245332
,99.9553,-0.0149842
1231783,13.1725,4.61676e-05
,14.202,7.51379e-05
,17.899,0.00034979
,18.2176,0.0257863
,20.8101,0.00233685
,21.9768,-9.04699e-05
,25.2076,-0.00209285
,26.0408,2.02581e-05
,26.7245,-1.34232e-05
,29.5885,-0.000380257
,30.2952,-0.0566249
,35.0594,-0.0665358
,36.5251,-0.000207847
,40.2821,0.00124399
,40.4429,-0.00705442
,41.7889,-0.0201613
,44.1545,-0.020648
,45.2973,-0.0382488
,47.8055,0.0337525
,48.4276,0.00292355
,49.2908,-0.01647
,50.7466,0.000115523
,52.5241,0.0281347
,57.2578,0.00313648
,62.2457,0.000186593
,62.465,-0.00385534
,64.2981,-0.00588357
,64.9729,-0.000272516
,66.107,-0.00043813
,66.9148,-0.010794
,67.9321,-0.0045092
,73.2667,-0.000781479
,73.6471,0.0154459
,75.1951,-0.000805145
,76.3107,0.00877204
,77.9703,-0.00223267
,78.6271,0.00133416
,80.1933,3.54104e-05
,81.0863,0.00212114
,83.3348,-0.0025926
,84.7171,0.0257265
,85.445,0.0234441
,86.787,-0.00678719
,87.326,0.000893402
,89.4985,-0.00160173
,89.6172,-0.0266631
,92.0527,0.0059422
,93.827,5.06957e-05
,97.1972,0.00841295
,97.8548,-0.00230029
,99.2412,0.00241253
,99.9553,-0.0155403
1230505,13.1725,4.44083e-05
,14.202,7.56224e-05
,17.899,0.00034542
,18.2176,0.0256429
,20.8101,0.00215781
,21.9768,-8.73682e-05
,25.2076,-0.00217445
,26.0408,1.92131e-05
,26.7245,-1.2905e-05
,29.5885,-0.00037446
,30.2952,-0.0558905
,35.0594,-0.0648074
,36.5251,-0.000202002
,40.2821,0.00116207
,40.4429,-0.00661703
,41.7889,-0.0193727
,44.1545,-0.0209377
,45.2973,-0.0369103
,47.8055,0.0332284
,48.4276,0.00288388
,49.2908,-0.0162856
,50.7466,0.000108342
,52.5241,0.0274574
,57.2578,0.00300058
,62.2457,0.000186454
,62.465,-0.00378031
,64.2981,-0.00583423
,64.9729,-0.000267875
,66.107,-0.000429266
,66.9148,-0.0106392
,67.9321,-0.00446515
,73.2667,-0.000761536
,73.6471,0.0150046
,75.1951,-0.000781656
,76.3107,0.00845835
,77.9703,-0.00213101
,78.6271,0.00158366
,80.1933,3.36763e-05
,81.0863,0.00208948
,83.3348,-0.00250918
,84.7171,0.0250271
,85.445,0.0229176
,86.787,-0.00682697
,87.326,0.000873403
,89.4985,-0.00156653
,89.6172,-0.026099
,92.0527,0.0056331
,93.827,5.05054e-05
,97.1972,0.00798545
,97.8548,-0.00219674
,99.2412,0.00227332
,99.9553,-0.0144634
1230507,13.1725,6.49027e-05
,14.202,-7.37172e-05
,17.899,0.000152312
,18.2176,0.0257154
,20.8101,0.00224857
,21.9768,-3.77581e-05
,25.2076,-0.00213327
,26.0408,1.5888e-06
,26.7245,-0.000174838
,29.5885,-0.000560334
,30.2952,-0.0562561
,35.0594,-0.0656709
,36.5251,-0.000125487
,40.2821,0.00117698
,40.4429,-0.00683958
,41.7889,-0.0197649
,44.1545,-0.0207939
,45.2973,-0.037581
,47.8055,0.0335035
,48.4276,0.00276863
,49.2908,-0.0163751
,50.7466,2.8925e-05
,52.5241,0.0277954
,57.2578,0.0030675
,62.2457,-9.37447e-05
,62.465,-0.00382037
,64.2981,-0.00585581
