Loadcase/Frequency
Loadcase,Eigen Mode-X
1231909,13.1725,-0.000322108
,14.202,-6.33575e-05
,17.899,0.000284914
,18.2176,0.0137382
,20.8101,0.031112
,21.9768,-0.000444688
,25.2076,0.00954328
,26.0408,0.000353946
,26.7245,0.000115257
,29.5885,-1.34547e-05
,30.2952,-0.0367284
,35.0594,-0.0422742
,36.5251,-0.000250277
,40.2821,-0.00372563
,40.4429,0.0191962
,41.7889,0.0121613
,44.1545,-0.0205857
,45.2973,-0.0412366
,47.8055,0.0134739
,48.4276,0.00134958
,49.2908,-0.00255051
,50.7466,0.000382497
,52.5241,0.00929425
,57.2578,-0.000255327
,62.2457,0.000438475
,62.465,-0.000530128
,64.2981,0.00724452
,64.9729,-0.000427282
,66.107,-0.0013218
,66.9148,-0.00796792
,67.9321,0.00382633
,73.2667,-9.25563e-05
,73.6471,-0.00984954
,75.1951,-0.000234009
,76.3107,-0.0109047
,77.9703,0.000650666
,78.6271,0.0124542
,80.1933,5.80694e-05
,81.0863,0.00120231
,83.3348,-0.00205645
,84.7171,0.0017735
,85.445,0.00368543
,86.787,-0.00268039
,87.326,-0.000126649
,89.4985,0.000369109
,89.6172,0.00961843
,92.0527,-0.00936514
,93.827,2.92106e-05
,97.1972,-0.0109661
,97.8548,0.00106965
,99.2412,-0.00400843
,99.9553,0.0379937
1231783,13.1725,-2.53593e-05
,14.202,3.31065e-06
,17.899,0.000357347
,18.2176,0.013683
,20.8101,0.0310447
,21.9768,-0.000174584
,25.2076,0.0095122
,26.0408,6.87533e-05
,26.7245,-3.50329e-05
,29.5885,-0.000266481
,30.2952,-0.036444
,35.0594,-0.0416084
,36.5251,-0.000108445
,40.2821,-0.0037831
,40.4429,0.0193617
,41.7889,0.0124683
,44.1545,-0.0206998
,45.2973,-0.0407205
,47.8055,0.0132651
,48.4276,0.00139472
,49.2908,-0.00247967
,50.7466,0.000108121
,52.5241,0.0090314
,57.2578,-0.000310564
,62.2457,7.68481e-05
,62.465,-0.000504206
,64.2981,0.00726875
,64.9729,-9.81547e-05
,66.107,-0.00131878
,66.9148,-0.00791341
,67.9321,0.00384375
,73.2667,0.000118801
,73.6471,-0.010028
,75.1951,1.80817e-05
,76.3107,-0.0110471
,77.9703,0.00134536
,78.6271,0.012408
,80.1933,2.3478e-05
,81.0863,0.00110688
,83.3348,-0.00204146
,84.7171,0.00156148
,85.445,0.00354427
,86.787,-0.00268038
,87.326,0.000324269
,89.4985,0.00070034
,89.6172,0.00981542
,92.0527,-0.00949735
,93.827,2.61007e-05
,97.1972,-0.0112356
,97.8548,0.00196985
,99.2412,-0.00421024
,99.9553,0.0383803
1230505,13.1725,-2.47604e-05
,14.202,3.05322e-06
,17.899,0.000360897
,18.2176,0.0137931
,20.8101,0.0311824
,21.9768,-0.00017772
,25.2076,0.00957497
,26.0408,7.02823e-05
,26.7245,-3.47629e-05
,29.5885,-0.000269973
,30.2952,-0.0370084
,35.0594,-0.0429377
,36.5251,-0.000113432
,40.2821,-0.00371978
,40.4429,0.0190243
,41.7889,0.0118602
,44.1545,-0.0204752
,45.2973,-0.0417516
,47.8055,0.0136688
,48.4276,0.00142536
,49.2908,-0.00262155
,50.7466,0.000114479
,52.5241,0.0095536
,57.2578,-0.000205734
,62.2457,7.83568e-05
,62.465,-0.000561774
,64.2981,0.00723072
,64.9729,-0.000102921
,66.107,-0.00132555
,66.9148,-0.00803237
,67.9321,0.00380985
,73.2667,0.000102765
,73.6471,-0.00968885
,75.1951,-8.41133e-07
,76.3107,-0.0108058
,77.9703,0.0012646
,78.6271,0.0122165
,80.1933,2.4902e-05
,81.0863,0.00113172
,83.3348,-0.0021055
,84.7171,0.00209891
,85.445,0.00394876
,86.787,-0.0026494
,87.326,0.000338478
,89.4985,0.000672505
,89.6172,0.00938211
,92.0527,-0.00925941
,93.827,2.62524e-05
,97.1972,-0.0109063
,97.8548,0.00188723
,99.2412,-0.00410249
,99.9553,0.0375511
1230507,13.1725,0.000271978
,14.202,6.97191e-05
,17.899,0.000433328
,18.2176,0.013738
,20.8101,0.031115
,21.9768,9.23755e-05
,25.2076,0.00954389
,26.0408,-0.0002149
,26.7245,-0.000185047
,29.5885,-0.000522991
,30.2952,-0.0367241
,35.0594,-0.042272
,36.5251,2.83949e-05
,40.2821,-0.00377726
,40.4429,0.0191899
,41.7889,0.0121672
,44.1545,-0.0205895
,45.2973,-0.0412354
,47.8055,0.01346
,48.4276,0.0014705
,49.2908,-0.00255073
,50.7466,-0.000159888
,52.5241,0.0092907
,57.2578,-0.000260983
,62.2457,-0.000283257
,62.465,-0.000535874
,64.2981,0.00725494
,64.9729,0.000226193
,66.107,-0.00132253
,66.9148,-0.00797789
,67.9321,0.00382726
,73.2667,0.000314112
,73.6471,-0.00986726
,75.1951,0.000251239
,76.3107,-0.0109482
,77.9703,0.00195926
,78.6271,0.0121702
,80.1933,-9.68793e-06
,81.0863,0.00103629
,83.3348,-0.00209053
,84.7171,0.00188701
,85.445,0.00380768
,86.787,-0.00264943
,87.326,0.000789382
,89.4985,0.00100371
,89.6172,0.00957893
,92.0527,-0.00939157
,93.827,2.31429e-05
,97.1972,-0.0111758
,97.8548,0.00278738
,99.2412,-0.00430428
,99.9553,0.0379375
1230571,13.1725,-2.50599e-05
,14.202,3.18194e-06
,17.899,0.000359122
,18.2176,0.0137381
,20.8101,0.0311135
,21.9768,-0.000176152
,25.2076,0.00954359
,26.0408,6.9518e-05
,26.7245,-3.48979e-05
,29.5885,-0.000268227
,30.2952,-0.0367262
,35.0594,-0.042273
,36.5251,-0.000110938
,40.2821,-0.00375145
,40.4429,0.019193
,41.7889,0.0121643
,44.1545,-0.0205876
,45.2973,-0.041236
,47.8055,0.0134669
,48.4276,0.00141004
,49.2908,-0.00255061
,50.7466,0.0001113
,52.5241,0.00929246
,57.2578,-0.000258158
,62.2457,7.76026e-05
,62.465,-0.000532993
,64.2981,0.00724974
,64.9729,-0.000100538
,66.107,-0.00132216
,66.9148,-0.00797289
,67.9321,0.00382681
,73.2667,0.000110784
,73.6471,-0.00985845
,75.1951,8.62084e-06
,76.3107,-0.0109265
,77.9703,0.00130498
,78.6271,0.0123122
,80.1933,2.419e-05
,81.0863,0.0011193
,83.3348,-0.00207348
,84.7171,0.00183019
,85.445,0.0037465
,86.787,-0.0026649
,87.326,0.000331373
,89.4985,0.000686422
,89.6172,0.00959877
,92.0527,-0.00937839
,93.827,2.61766e-05
,97.1972,-0.011071
,97.8548,0.00192854
,99.2412,-0.00415637
,99.9553,0.0379658
