Loadcase/Frequency
Loadcase,Eigen Mode-Y
1231126,13.1725,-0.000136933
,14.202,0.00141565
,17.899,0.00208573
,18.2176,0.0252129
,20.8101,0.00161647
,21.9768,-0.000537434
,25.2076,-0.00241965
,26.0408,0.000178991
,26.7245,0.00144003
,29.5885,0.00128526
,30.2952,-0.0537388
,35.0594,-0.0597007
,36.5251,-0.000897757
,40.2821,0.00115037
,40.4429,-0.00527127
,41.7889,-0.0170318
,44.1545,-0.0218156
,45.2973,-0.0329045
,47.8055,0.0315471
,48.4276,0.00397855
,49.2908,-0.0157626
,50.7466,0.000831879
,52.5241,0.0254355
,57.2578,0.00260236
,62.2457,0.00270201
,62.465,-0.00353776
,64.2981,-0.00571653
,64.9729,-0.0022401
,66.107,-0.00040437
,66.9148,-0.010164
,67.9321,-0.00433516
,73.2667,-0.00166536
,73.6471,0.0137457
,75.1951,-0.00189321
,76.3107,0.00767202
,77.9703,-0.00622585
,78.6271,0.00324453
,80.1933,6.19139e-05
,81.0863,0.00343044
,83.3348,-0.00211761
,84.7171,0.0224853
,85.445,0.020861
,86.787,-0.00697318
,87.326,0.000689466
,89.4985,-0.00145175
,89.6172,-0.0244661
,92.0527,0.00478485
,93.827,5.24126e-05
,97.1972,0.00719921
,97.8548,-0.00583224
,99.2412,0.00285345
,99.9553,-0.011127
1232106,13.1725,-0.000137561
,14.202,0.00141547
,17.899,0.00208355
,18.2176,0.025158
,20.8101,0.00154769
,21.9768,-0.00053611
,25.2076,-0.00245102
,26.0408,0.000178524
,26.7245,0.00143981
,29.5885,0.00128698
,30.2952,-0.0534577
,35.0594,-0.0590374
,36.5251,-0.000895291
,40.2821,0.00111848
,40.4429,-0.0051014
,41.7889,-0.0167259
,44.1545,-0.0219304
,45.2973,-0.0323869
,47.8055,0.0313445
,48.4276,0.0039629
,49.2908,-0.0156917
,50.7466,0.000828847
,52.5241,0.0251727
,57.2578,0.00254956
,62.2457,0.00270119
,62.465,-0.00350925
,64.2981,-0.00569767
,64.9729,-0.00223776
,66.107,-0.000401025
,66.9148,-0.0101045
,67.9321,-0.00431835
,73.2667,-0.00165741
,73.6471,0.0135774
,75.1951,-0.00188377
,76.3107,0.00755218
,77.9703,-0.0061854
,78.6271,0.00333962
,80.1933,6.12289e-05
,81.0863,0.00341781
,83.3348,-0.00208566
,84.7171,0.0222176
,85.445,0.0206593
,86.787,-0.00698917
,87.326,0.000682008
,89.4985,-0.00143817
,89.6172,-0.0242513
,92.0527,0.00466652
,93.827,5.23403e-05
,97.1972,0.00703555
,97.8548,-0.0057913
,99.2412,0.00279979
,99.9553,-0.0107145
1231127,13.1725,-0.000136305
,14.202,0.00141583
,17.899,0.0020879
,18.2176,0.0252678
,20.8101,0.00168526
,21.9768,-0.000538756
,25.2076,-0.00238828
,26.0408,0.000179459
,26.7245,0.00144025
,29.5885,0.00128354
,30.2952,-0.05402
,35.0594,-0.0603641
,36.5251,-0.000900223
,40.2821,0.00118225
,40.4429,-0.00544109
,41.7889,-0.0173375
,44.1545,-0.0217008
,45.2973,-0.033422
,47.8055,0.0317498
,48.4276,0.00399419
,49.2908,-0.0158335
,50.7466,0.000834911
,52.5241,0.0256983
,57.2578,0.00265514
,62.2457,0.00270284
,62.465,-0.00356629
,64.2981,-0.00573539
,64.9729,-0.00224245
,66.107,-0.000407717
,66.9148,-0.0102235
,67.9321,-0.00435198
,73.2667,-0.00167331
,73.6471,0.0139141
,75.1951,-0.00190266
,76.3107,0.0077919
,77.9703,-0.00626631
,78.6271,0.00314942
,80.1933,6.25998e-05
,81.0863,0.00344307
,83.3348,-0.00214955
,84.7171,0.0227531
,85.445,0.0210627
,86.787,-0.00695721
,87.326,0.000696908
,89.4985,-0.00146536
,89.6172,-0.0246809
,92.0527,0.00490319
,93.827,5.24854e-05
,97.1972,0.0073629
,97.8548,-0.00587319
,99.2412,0.00290712
,99.9553,-0.0115395
1232072,13.1725,-0.000137815
,14.202,0.00141589
,17.899,0.00208354
,18.2176,0.0251413
,20.8101,0.00152701
,21.9768,-0.000535877
,25.2076,-0.00246043
,26.0408,0.000178481
,26.7245,0.00144029
,29.5885,0.00128817
,30.2952,-0.0533722
,35.0594,-0.0588373
,36.5251,-0.000894841
,40.2821,0.00110935
