Loadcase/Frequency
Loadcase,Eigen Mode-X
1231126,13.1725,-0.00270203
,14.202,-0.000594161
,17.899,-0.000329528
,18.2176,0.0130966
,20.8101,0.0302956
,21.9768,-0.00257461
,25.2076,0.00917405
,26.0408,0.00262047
,26.7245,0.0013149
,29.5885,0.0020451
,30.2952,-0.0334562
,35.0594,-0.0345255
,36.5251,-0.00133583
,40.2821,-0.00389081
,40.4429,0.0212023
,41.7889,0.0157053
,44.1545,-0.0219042
,45.2973,-0.0351989
,47.8055,0.0111639
,48.4276,0.000686596
,49.2908,-0.00172135
,50.7466,0.00251471
,52.5241,0.00624369
,57.2578,-0.000848305
,62.2457,0.00331672
,62.465,-0.000173105
,64.2981,0.00742315
,64.9729,-0.00301359
,66.107,-0.0012796
,66.9148,-0.00723311
,67.9321,0.00401912
,73.2667,-0.00162582
,73.6471,-0.0117491
,75.1951,-0.00206454
,76.3107,-0.0121328
,77.9703,-0.00411269
,78.6271,0.0147039
,80.1933,0.000320792
,81.0863,0.00172141
,83.3348,-0.00154654
,84.7171,-0.00181091
,85.445,0.000839122
,86.787,-0.00298996
,87.326,-0.00387371
,89.4985,-0.00200807
,89.6172,0.0122892
,92.0527,-0.0106434
,93.827,5.26284e-05
,97.1972,-0.012042
,97.8548,-0.00532
,99.2412,-0.00345172
,99.9553,0.043042
1232106,13.1725,-0.00270242
,14.202,-0.00059399
,17.899,-0.000331834
,18.2176,0.0130253
,20.8101,0.0302063
,21.9768,-0.00257257
,25.2076,0.0091333
,26.0408,0.00261946
,26.7245,0.00131471
,29.5885,0.00204734
,30.2952,-0.0330909
,35.0594,-0.0336638
,36.5251,-0.00133258
,40.2821,-0.00393216
,40.4429,0.0214227
,41.7889,0.0161022
,44.1545,-0.0220529
,45.2973,-0.034527
,47.8055,0.0109008
,48.4276,0.000666666
,49.2908,-0.00162931
,50.7466,0.00251054
,52.5241,0.00590278
,57.2578,-0.000916791
,62.2457,0.00331571
,62.465,-0.000136038
,64.2981,0.00744762
,64.9729,-0.0030105
,66.107,-0.00127524
,66.9148,-0.00715588
,67.9321,0.00404095
,73.2667,-0.00161541
,73.6471,-0.0119678
,75.1951,-0.00205221
,76.3107,-0.0122885
,77.9703,-0.00406024
,78.6271,0.0148275
,80.1933,0.000319862
,81.0863,0.00170526
,83.3348,-0.00150504
,84.7171,-0.00215862
,85.445,0.000577233
,86.787,-0.00301067
,87.326,-0.00388279
,89.4985,-0.00199005
,89.6172,0.0125681
,92.0527,-0.0107971
,93.827,5.25322e-05
,97.1972,-0.0122546
,97.8548,-0.00526641
,99.2412,-0.00352137
,99.9553,0.0435777
1231127,13.1725,-0.00270164
,14.202,-0.000594332
,17.899,-0.000327222
,18.2176,0.0131679
,20.8101,0.030385
,21.9768,-0.00257666
,25.2076,0.0092148
,26.0408,0.00262147
,26.7245,0.00131508
,29.5885,0.00204286
,30.2952,-0.0338215
,35.0594,-0.0353872
,36.5251,-0.00133908
,40.2821,-0.00384946
,40.4429,0.020982
,41.7889,0.0153085
,44.1545,-0.0217555
,45.2973,-0.0358707
,47.8055,0.0114269
,48.4276,0.000706526
,49.2908,-0.0018134
,50.7466,0.00251888
,52.5241,0.00658457
,57.2578,-0.000779826
,62.2457,0.00331773
,62.465,-0.000210177
,64.2981,0.00739868
,64.9729,-0.00301668
,66.107,-0.00128395
,66.9148,-0.00731033
,67.9321,0.00399729
,73.2667,-0.00163622
,73.6471,-0.0115303
,75.1951,-0.00207686
,76.3107,-0.0119771
,77.9703,-0.00416512
,78.6271,0.0145803
,80.1933,0.000321721
,81.0863,0.00173755
,83.3348,-0.00158804
,84.7171,-0.00146319
,85.445,0.00110102
,86.787,-0.00296925
,87.326,-0.0038646
,89.4985,-0.00202608
,89.6172,0.0120102
,92.0527,-0.0104897
,93.827,5.27244e-05
,97.1972,-0.0118294
,97.8548,-0.00537357
,99.2412,-0.00338207
,99.9553,0.0425062
1232072,13.1725,-0.00270173
,14.202,-0.000594289
,17.899,-0.000327752
,18.2176,0.0131517
,20.8101,0.0303645
,21.9768,-0.00257618
,25.2076,0.00920544
,26.0408,0.00262123
,26.7245,0.00131503
,29.5885,0.00204335
,30.2952,-0.0337383
,35.0594,-0.0351899
,36.5251,-0.00133832
,40.2821,-0.00385913
,40.4429,0.0210335
,41.7889,0.0154011
,44.1545,-0.0217915
,45.2973,-0.0357146
,47.8055,0.0113658
,48.4276,0.000701922
,49.2908,-0.00179225
,50.7466,0.00251788
,52.5241,0.00650493
,57.2578,-0.000795856
,62.2457,0.00331746
,62.465,-0.000201845
,64.2981,0.00740421
,64.9729,-0.00301595
,66.107,-0.00128298
,66.9148,-0.00729257
,67.9321,0.00400222
,73.2667,-0.00163381
,73.6471,-0.0115798
,75.1951,-0.00207398
,76.3107,-0.0120124
,77.9703,-0.00415299
,78.6271,0.0146083
,80.1933,0.000321501
,81.0863,0.00173381
,83.3348,-0.00157855
,84.7171,-0.00154248
,85.445,0.00104117
,86.787,-0.00297437
,87.326,-0.00386657
,89.4985,-0.00202193
,89.6172,0.012073
,92.0527,-0.0105246
,93.827,5.27032e-05
,97.1972,-0.0118776
,97.8548,-0.00536117
,99.2412,-0.00339795
,99.9553,0.0426281
1231122,13.1725,-0.00270233
,14.202,-0.000594032
,17.899,-0.000331303
,18.2176,0.0130415
,20.8101,0.0302268
,21.9768,-0.00257305
,25.2076,0.00914266
,26.0408,0.00261971
,26.7245,0.00131476
,29.5885,0.00204685
,30.2952,-0.0331741
,35.0594,-0.033861
,36.5251,-0.00133333
,40.2821,-0.00392248
,40.4429,0.0213712
,41.7889,0.0160096
,44.1545,-0.0220168
,45.2973,-0.0346831
,47.8055,0.010962
,48.4276,0.000671272
,49.2908,-0.00165045
,50.7466,0.00251154
,52.5241,0.00598245
,57.2578,-0.000900754
,62.2457,0.00331598
,62.465,-0.000144366
,64.2981,0.00744209
,64.9729,-0.00301122
,66.107,-0.00127621
,66.9148,-0.00717364
,67.9321,0.00403602
,73.2667,-0.00161781
,73.6471,-0.0119184
,75.1951,-0.00205509
,76.3107,-0.0122533
,77.9703,-0.00407236
,78.6271,0.0147995
,80.1933,0.000320081
,81.0863,0.001709
,83.3348,-0.00151453
,84.7171,-0.00207934
,85.445,0.000637087
,86.787,-0.00300554
,87.326,-0.00388082
,89.4985,-0.00199419
,89.6172,0.0125053
,92.0527,-0.0107621
,93.827,5.25532e-05
,97.1972,-0.0122064
,97.8548,-0.00527881
,99.2412,-0.00350549
,99.9553,0.0434559
