Loadcase/Frequency
Loadcase,Eigen Mode-X
1231034,13.1725,-3.12853e-05
,14.202,5.86995e-06
,17.899,0.000322384
,18.2176,0.0126004
,20.8101,0.0296897
,21.9768,-0.000143673
,25.2076,0.00889434
,26.0408,5.36738e-05
,26.7245,-3.77472e-05
,29.5885,-0.000232268
,30.2952,-0.0309004
,35.0594,-0.0285381
,36.5251,-5.92934e-05
,40.2821,-0.00440856
,40.4429,0.0226952
,41.7889,0.0184728
,44.1545,-0.022939
,45.2973,-0.0305495
,47.8055,0.00928397
,48.4276,0.00109282
,49.2908,-0.00108455
,50.7466,4.51922e-05
,52.5241,0.00387469
,57.2578,-0.0013463
,62.2457,6.18951e-05
,62.465,5.91993e-05
,64.2981,0.00764032
,64.9729,-5.1434e-05
,66.107,-0.00125255
,66.9148,-0.00674328
,67.9321,0.0041752
,73.2667,0.000276373
,73.6471,-0.0133508
,75.1951,0.000204427
,76.3107,-0.0134119
,77.9703,0.00213964
,78.6271,0.0142858
,80.1933,9.44633e-06
,81.0863,0.000862517
,83.3348,-0.00141214
,84.7171,-0.00371347
,85.445,-0.000427165
,86.787,-0.00299199
,87.326,0.000185233
,89.4985,0.000973025
,89.6172,0.0140532
,92.0527,-0.0118306
,93.827,2.46456e-05
,97.1972,-0.0144638
,97.8548,0.00278139
,99.2412,-0.00526706
,99.9553,0.0465125
1231006,13.1725,-3.08927e-05
,14.202,5.69972e-06
,17.899,0.000324692
,18.2176,0.0126718
,20.8101,0.029779
,21.9768,-0.000145715
,25.2076,0.00893509
,26.0408,5.46701e-05
,26.7245,-3.7565e-05
,29.5885,-0.000234516
,30.2952,-0.0312655
,35.0594,-0.0293996
,36.5251,-6.25396e-05
,40.2821,-0.00436717
,40.4429,0.0224746
,41.7889,0.0180756
,44.1545,-0.0227898
,45.2973,-0.0312218
,47.8055,0.00954724
,48.4276,0.00111277
,49.2908,-0.00117661
,50.7466,4.93637e-05
,52.5241,0.00421602
,57.2578,-0.00127773
,62.2457,6.28891e-05
,62.465,2.21792e-05
,64.2981,0.00761589
,64.9729,-5.45076e-05
,66.107,-0.0012569
,66.9148,-0.00682056
,67.9321,0.0041534
,73.2667,0.000265984
,73.6471,-0.0131323
,75.1951,0.000192119
,76.3107,-0.0132564
,77.9703,0.00208725
,78.6271,0.0141624
,80.1933,1.03732e-05
,81.0863,0.000878669
,83.3348,-0.00145365
,84.7171,-0.00336586
,85.445,-0.000165276
,86.787,-0.00297122
,87.326,0.000194378
,89.4985,0.000955077
,89.6172,0.0137746
,92.0527,-0.0116771
,93.827,2.47408e-05
,97.1972,-0.0142514
,97.8548,0.00272791
,99.2412,-0.00519751
,99.9553,0.0459775
1231035,13.1725,-0.000328334
,14.202,-6.06694e-05
,17.899,0.000248176
,18.2176,0.0126005
,20.8101,0.0296882
,21.9768,-0.00041221
,25.2076,0.00889403
,26.0408,0.000338102
,26.7245,0.000112408
,29.5885,2.2506e-05
,30.2952,-0.0309025
,35.0594,-0.0285391
,36.5251,-0.000198632
,40.2821,-0.00438275
,40.4429,0.0226983
,41.7889,0.0184698
,44.1545,-0.0229371
,45.2973,-0.03055
,47.8055,0.00929086
,48.4276,0.00103236
,49.2908,-0.00108443
,50.7466,0.00031639
,52.5241,0.00387643
,57.2578,-0.00134348
,62.2457,0.000422774
,62.465,6.20764e-05
,64.2981,0.00763511
,64.9729,-0.000378183
,66.107,-0.00125218
,66.9148,-0.00673827
,67.9321,0.00417473
,73.2667,7.30323e-05
,73.6471,-0.0133419
,75.1951,-3.82047e-05
,76.3107,-0.0133902
,77.9703,0.00148531
,78.6271,0.0144278
,80.1933,4.33258e-05
,81.0863,0.000945533
,83.3348,-0.0013951
,84.7171,-0.00377027
,85.445,-0.000488331
,86.787,-0.00300747
,87.326,-0.000272796
,89.4985,0.000655717
,89.6172,0.014073
,92.0527,-0.0118174
,93.827,2.76794e-05
,97.1972,-0.0143589
,97.8548,0.00192248
,99.2412,-0.00511912
,99.9553,0.0465407
1232324,13.1725,0.00026576
,14.202,7.24086e-05
,17.899,0.000396591
,18.2176,0.0126003
,20.8101,0.0296912
,21.9768,0.000124861
,25.2076,0.00889464
,26.0408,-0.000230751
,26.7245,-0.000187901
,29.5885,-0.000487039
,30.2952,-0.0308982
,35.0594,-0.0285369
,36.5251,8.00445e-05
,40.2821,-0.00443438
,40.4429,0.0226921
