Loadcase/Frequency
Loadcase,Eigen Mode-Y
1231034,13.1725,4.75364e-05
,14.202,7.15307e-05
,17.899,0.000347711
,18.2176,0.025864
,20.8101,0.00243322
,21.9768,-9.0951e-05
,25.2076,-0.00204899
,26.0408,2.03913e-05
,26.7245,-1.73778e-05
,29.5885,-0.000387575
,30.2952,-0.057024
,35.0594,-0.0674678
,36.5251,-0.000209146
,40.2821,0.0012858
,40.4429,-0.00728094
,41.7889,-0.020572
,44.1545,-0.0205084
,45.2973,-0.0389533
,47.8055,0.0340281
,48.4276,0.00294154
,49.2908,-0.0165686
,50.7466,0.000117302
,52.5241,0.0284869
,57.2578,0.00320679
,62.2457,0.000180284
,62.465,-0.003897
,64.2981,-0.00591006
,64.9729,-0.000270099
,66.107,-0.000443211
,66.9148,-0.0108771
,67.9321,-0.00453305
,73.2667,-0.000789765
,73.6471,0.0156871
,75.1951,-0.000814592
,76.3107,0.0089424
,77.9703,-0.00227588
,78.6271,0.00119643
,80.1933,3.62449e-05
,81.0863,0.00213444
,83.3348,-0.0026381
,84.7171,0.026106
,85.445,0.0237291
,86.787,-0.0067689
,87.326,0.000904771
,89.4985,-0.00162087
,89.6172,-0.0269726
,92.0527,0.00610888
,93.827,5.08081e-05
,97.1972,0.00864296
,97.8548,-0.00234572
,99.2412,0.00248488
,99.9553,-0.0161193
1231006,13.1725,4.81687e-05
,14.202,7.17138e-05
,17.899,0.000349887
,18.2176,0.0259189
,20.8101,0.00250205
,21.9768,-9.22805e-05
,25.2076,-0.00201759
,26.0408,2.08443e-05
,26.7245,-1.71636e-05
,29.5885,-0.000389324
,30.2952,-0.0573052
,35.0594,-0.0681315
,36.5251,-0.000211606
,40.2821,0.00131778
,40.4429,-0.00745133
,41.7889,-0.0208786
,44.1545,-0.0203927
,45.2973,-0.039472
,47.8055,0.0342312
,48.4276,0.00295721
,49.2908,-0.0166396
,50.7466,0.000120328
,52.5241,0.0287504
,57.2578,0.00325974
,62.2457,0.000181058
,62.465,-0.00392548
,64.2981,-0.00592893
,64.9729,-0.000272418
,66.107,-0.000446544
,66.9148,-0.0109367
,67.9321,-0.00454987
,73.2667,-0.000797698
,73.6471,0.0158555
,75.1951,-0.000824003
,76.3107,0.00906227
,77.9703,-0.00231626
,78.6271,0.00110126
,80.1933,3.69248e-05
,81.0863,0.00214704
,83.3348,-0.00267006
,84.7171,0.0263739
,85.445,0.023931
,86.787,-0.00675274
,87.326,0.000912334
,89.4985,-0.00163432
,89.6172,-0.0271873
,92.0527,0.00622729
,93.827,5.08775e-05
,97.1972,0.00880671
,97.8548,-0.00238664
,99.2412,0.00253855
,99.9553,-0.0165323
1231035,13.1725,2.79202e-05
,14.202,0.000220634
,17.899,0.000543009
,18.2176,0.0258632
,20.8101,0.00243191
,21.9768,-0.000142113
,25.2076,-0.0020494
,26.0408,3.85381e-05
,26.7245,0.000144302
,29.5885,-0.000204591
,30.2952,-0.0570254
,35.0594,-0.0674679
,36.5251,-0.000288584
,40.2821,0.00131182
,40.4429,-0.00727688
,41.7889,-0.0205737
,44.1545,-0.0205075
,45.2973,-0.0389513
,47.8055,0.0340148
,48.4276,0.00307662
,49.2908,-0.0165712
,50.7466,0.00020031
,52.5241,0.0284873
,57.2578,0.00320775
,62.2457,0.000460562
,62.465,-0.00389444
,64.2981,-0.00591315
,64.9729,-0.000491309
,66.107,-0.0004433
,66.9148,-0.0108753
,67.9321,-0.00453302
,73.2667,-0.000897019
,73.6471,0.0156914
,75.1951,-0.000946197
,76.3107,0.00895763
,77.9703,-0.00276559
,78.6271,0.00129961
,80.1933,3.99653e-05
,81.0863,0.00229428
,83.3348,-0.00262192
,84.7171,0.0260527
,85.445,0.0236733
,86.787,-0.00677145
,87.326,0.000890798
,89.4985,-0.00161964
,89.6172,-0.0269751
,92.0527,0.00611594
,93.827,5.10802e-05
,97.1972,0.00869574
,97.8548,-0.00278486
,99.2412,0.0025953
,99.9553,-0.0161019
1232324,13.1725,6.71525e-05
,14.202,-7.75705e-05
,17.899,0.000152415
,18.2176,0.0258648
,20.8101,0.00243452
,21.9768,-3.97899e-05
,25.2076,-0.00204858
,26.0408,2.24452e-06
,26.7245,-0.000179055
,29.5885,-0.000570556
,30.2952,-0.0570226
,35.0594,-0.0674676
,36.5251,-0.00012971
,40.2821,0.0012598
,40.4429,-0.00728506
,41.7889,-0.0205703
,44.1545,-0.0205092
,45.2973,-0.0389554
,47.8055,0.0340414
,48.4276,0.00280647
,49.2908,-0.016566
,50.7466,3.42968e-05
,52.5241,0.0284866
,57.2578,0.00320583
,62.2457,-9.99916e-05
,62.465,-0.00389954
,64.2981,-0.00590697
,64.9729,-4.88904e-05
,66.107,-0.000443117
,66.9148,-0.010879
,67.9321,-0.00453308
,73.2667,-0.00068251
,73.6471,0.0156829
,75.1951,-0.000682987
,76.3107,0.00892716
,77.9703,-0.00178616
,78.6271,0.00109326
,80.1933,3.25244e-05
,81.0863,0.0019746
,83.3348,-0.00265426
,84.7171,0.0261592
,85.445,0.0237849
,86.787,-0.00676632
,87.326,0.000918741
,89.4985,-0.00162209
,89.6172,-0.0269701
,92.0527,0.00610179
,93.827,5.05357e-05
,97.1972,0.00859015
,97.8548,-0.00190657
,99.2412,0.00237446
,99.9553,-0.0161368
1232263,13.1725,4.69055e-05
,14.202,7.13458e-05
,17.899,0.000345535
,18.2176,0.0258092
,20.8101,0.00236452
,21.9768,-8.9623e-05
,25.2076,-0.00208032
,26.0408,1.99385e-05
,26.7245,-1.75946e-05
,29.5885,-0.000385833
,30.2952,-0.0567435
,35.0594,-0.0668054
,36.5251,-0.000206689
,40.2821,0.00125387
,40.4429,-0.0071108
,41.7889,-0.0202657
,44.1545,-0.020624
,45.2973,-0.0384355
,47.8055,0.0338253
,48.4276,0.0029259
,49.2908,-0.0164978
,50.7466,0.000114278
,52.5241,0.0282238
,57.2578,0.0031539
,62.2457,0.000179505
,62.465,-0.00386859
,64.2981,-0.00589124
,64.9729,-0.000267782
,66.107,-0.000439887
,66.9148,-0.0108177
,67.9321,-0.00451627
,73.2667,-0.000781845
,73.6471,0.0155193
,75.1951,-0.000805193
,76.3107,0.00882284
,77.9703,-0.00223556
,78.6271,0.00129134
,80.1933,3.5566e-05
,81.0863,0.00212185
,83.3348,-0.0026062
,84.7171,0.0258387
,85.445,0.0235277
,86.787,-0.00678506
,87.326,0.000897228
,89.4985,-0.00160744
,89.6172,-0.0267585
,92.0527,0.00599075
,93.827,5.07389e-05
,97.1972,0.00847961
,97.8548,-0.00230487
,99.2412,0.00243134
,99.9553,-0.0157074
