Loadcase/Frequency
Loadcase,Eigen Mode-Z
1231034,13.1725,-0.0205265
,14.202,-0.0171641
,17.899,-0.0128066
,18.2176,4.4473e-05
,20.8101,7.22161e-05
,21.9768,0.00881847
,25.2076,-2.27873e-05
,26.0408,0.0273278
,26.7245,0.0104883
,29.5885,0.0358206
,30.2952,-0.000347497
,35.0594,-0.000163893
,36.5251,-0.00896803
,40.2821,0.00366585
,40.4429,0.000702374
,41.7889,-0.000135785
,44.1545,-9.02546e-06
,45.2973,-7.11982e-05
,47.8055,0.000204147
,48.4276,-0.0015058
,49.2908,-1.02962e-05
,50.7466,0.00896127
,52.5241,1.89394e-05
,57.2578,7.07871e-05
,62.2457,0.0161063
,62.465,0.000125547
,64.2981,-1.68072e-05
,64.9729,-0.00756882
,66.107,-1.44593e-05
,66.9148,0.00010791
,67.9321,2.42046e-06
,73.2667,-0.00630218
,73.6471,0.000328619
,75.1951,-0.0117193
,76.3107,0.000420694
,77.9703,-0.0238781
,78.6271,0.00485882
,80.1933,0.00134756
,81.0863,0.0074302
,83.3348,0.000678354
,84.7171,-0.00184684
,85.445,-0.00182988
,86.787,-0.000552735
,87.326,-0.0205629
,89.4985,-0.0216326
,89.6172,0.00163704
,92.0527,2.98666e-05
,93.827,0.000311984
,97.1972,0.00128908
,97.8548,-0.011462
,99.2412,0.00578531
,99.9553,-2.34669e-05
1231006,13.1725,-0.0206924
,14.202,-0.0173229
,17.899,-0.0130067
,18.2176,4.52776e-05
,20.8101,7.24632e-05
,21.9768,0.00869499
,25.2076,-2.25861e-05
,26.0408,0.0274872
,26.7245,0.0104519
,29.5885,0.0358313
,30.2952,-0.000348216
,35.0594,-0.000165735
,36.5251,-0.00899023
,40.2821,0.00366109
,40.4429,0.000700719
,41.7889,-0.000136834
,44.1545,-8.29498e-06
,45.2973,-7.4201e-05
,47.8055,0.000219306
,48.4276,-0.00164974
,49.2908,-8.31327e-06
,50.7466,0.00906122
,52.5241,2.02536e-05
,57.2578,7.18605e-05
,62.2457,0.0161048
,62.465,0.000125225
,64.2981,-1.75771e-05
,64.9729,-0.00759321
,66.107,-1.41684e-05
,66.9148,0.000109363
,67.9321,2.07727e-06
,73.2667,-0.00634151
,73.6471,0.000331014
,75.1951,-0.0117634
,76.3107,0.000422169
,77.9703,-0.0238902
,78.6271,0.0048637
,80.1933,0.00136533
,81.0863,0.00735442
,83.3348,0.000675899
,84.7171,-0.00183885
,85.445,-0.00182263
,86.787,-0.000560133
,87.326,-0.020832
,89.4985,-0.021828
,89.6172,0.00165071
,92.0527,3.2569e-05
,93.827,0.00031363
,97.1972,0.00131164
,97.8548,-0.0116391
,99.2412,0.00578844
,99.9553,-2.09559e-05
1231035,13.1725,-0.0205265
,14.202,-0.0171638
,17.899,-0.0128062
,18.2176,4.44683e-05
,20.8101,7.22125e-05
,21.9768,0.00881836
,25.2076,-2.27873e-05
,26.0408,0.0273279
,26.7245,0.0104886
,29.5885,0.035821
,30.2952,-0.00034748
,35.0594,-0.000163855
,36.5251,-0.00896819
,40.2821,0.00366589
,40.4429,0.000702417
,41.7889,-0.000135718
,44.1545,-9.04872e-06
,45.2973,-7.10645e-05
,47.8055,0.000204029
,48.4276,-0.00150553
,49.2908,-1.02682e-05
,50.7466,0.00896144
,52.5241,1.88283e-05
,57.2578,7.07711e-05
,62.2457,0.0161069
,62.465,0.000125558
,64.2981,-1.68016e-05
,64.9729,-0.00756927
,66.107,-1.44582e-05
,66.9148,0.000107959
,67.9321,2.43185e-06
,73.2667,-0.0063024
,73.6471,0.000328601
,75.1951,-0.0117195
,76.3107,0.000420715
,77.9703,-0.0238791
,78.6271,0.00485899
