Loadcase/Frequency
Loadcase,Eigen Mode-X
1331288,13.1725,0.0306756
,14.202,0.00786301
,17.899,0.00733346
,18.2176,0.00530276
,20.8101,0.0207757
,21.9768,0.0282019
,25.2076,0.00719434
,26.0408,-0.0280415
,26.7245,-0.0135993
,29.5885,-0.0225408
,30.2952,0.00477934
,35.0594,0.00442155
,36.5251,0.00596325
,40.2821,-0.000264473
,40.4429,-0.00672019
,41.7889,-0.00433794
,44.1545,0.0155676
,45.2973,0.00848112
,47.8055,-0.0102266
,48.4276,0.0186782
,49.2908,0.00590497
,50.7466,-0.0059228
,52.5241,0.00623338
,57.2578,-0.000553956
,62.2457,0.00879343
,62.465,0.00531961
,64.2981,-0.0021602
,64.9729,-0.0114705
,66.107,0.00256349
,66.9148,0.000255185
,67.9321,-0.0013441
,73.2667,-0.00133023
,73.6471,-0.00860958
,75.1951,-0.00260499
,76.3107,0.0087904
,77.9703,-0.0178138
,78.6271,-0.0031827
,80.1933,5.15282e-05
,81.0863,-9.25754e-05
,83.3348,-0.00128446
,84.7171,-0.00158881
,85.445,-0.000361661
,86.787,0.00747217
,87.326,-0.00389836
,89.4985,-0.000725076
,89.6172,0.0059509
,92.0527,0.0118822
,93.827,-0.000138547
,97.1972,0.00835222
,97.8548,-0.00474911
,99.2412,0.0026155
,99.9553,-0.014817
1336748,13.1725,0.0307179
,14.202,0.00778532
,17.899,0.00726346
,18.2176,0.00543013
,20.8101,0.0209698
,21.9768,0.0282572
,25.2076,0.00725594
,26.0408,-0.0281477
,26.7245,-0.0137038
,29.5885,-0.0227169
,30.2952,0.00416156
,35.0594,0.00338359
,36.5251,0.00620064
,40.2821,-0.000339092
,40.4429,-0.00646386
,41.7889,-0.00410204
,44.1545,0.0149302
,45.2973,0.00815651
,47.8055,-0.0101997
,48.4276,0.0179452
,49.2908,0.00590976
,50.7466,-0.00612669
,52.5241,0.0058926
,57.2578,-0.000478895
,62.2457,0.00785627
,62.465,0.00524238
,64.2981,-0.00198718
,64.9729,-0.0109572
,66.107,0.00251081
,66.9148,-2.82179e-05
,67.9321,-0.00126187
,73.2667,-0.000950121
,73.6471,-0.00875446
,75.1951,-0.00214364
,76.3107,0.0084169
,77.9703,-0.0162407
,78.6271,-0.00304451
,80.1933,-9.03811e-06
,81.0863,-0.000297786
,83.3348,-0.00131225
,84.7171,-0.0015712
,85.445,-0.000370971
,86.787,0.00737103
,87.326,-0.00293782
,89.4985,-3.75591e-05
,89.6172,0.00603342
,92.0527,0.0116022
,93.827,-0.000143658
,97.1972,0.00793783
,97.8548,-0.00295701
,99.2412,0.00234358
,99.9553,-0.014433
1331284,13.1725,0.0307238
,14.202,0.00777389
,17.899,0.00725277
,18.2176,0.00544929
,20.8101,0.0209975
,21.9768,0.0282653
,25.2076,0.00726388
,26.0408,-0.0281622
,26.7245,-0.0137191
,29.5885,-0.0227419
,30.2952,0.00406835
,35.0594,0.00323024
,36.5251,0.00623624
,40.2821,-0.000350399
,40.4429,-0.00642445
,41.7889,-0.00406633
,44.1545,0.0148395
,45.2973,0.00810789
,47.8055,-0.0102007
,48.4276,0.0178378
,49.2908,0.00591196
,50.7466,-0.00615883
,52.5241,0.00584265
,57.2578,-0.000468977
,62.2457,0.00771124
,62.465,0.00523044
,64.2981,-0.00196238
,64.9729,-0.010883
