Loadcase/Frequency
Loadcase,Eigen Mode-Z
,73.2667,-7.70325e-05
,73.6471,2.25945e-05
,75.1951,-0.000654932
,76.3107,-4.39215e-05
,77.9703,0.000263748
,78.6271,-6.81161e-05
,80.1933,0.00770084
,81.0863,-0.00063864
,83.3348,-9.79844e-05
,84.7171,0.000227348
,85.445,0.000330965
,86.787,-0.00022561
,87.326,-0.00858675
,89.4985,-0.00085541
,89.6172,0.000206974
,92.0527,1.29754e-05
,93.827,-0.00536819
,97.1972,0.000697535
,97.8548,-0.00151391
,99.2412,-0.0148275
,99.9553,-0.0016752
