Loadcase/Frequency
Loadcase,Eigen Mode-Y
282191,13.1725,6.21599e-05
,14.202,-0.000113977
,17.899,-9.70153e-05
,18.2176,0.00722875
,20.8101,-0.0122884
,21.9768,0.000229648
,25.2076,-0.0079574
,26.0408,0.000159577
,26.7245,-0.000618945
,29.5885,-0.000293531
,30.2952,0.0100804
,35.0594,-0.00185248
,36.5251,5.95315e-05
,40.2821,0.00170576
,40.4429,-0.00809127
,41.7889,0.00324461
,44.1545,-0.00293958
,45.2973,0.00312913
,47.8055,0.00757304
,48.4276,0.000945489
,49.2908,0.0131097
,50.7466,2.31907e-05
,52.5241,0.0026587
,57.2578,0.00182862
,62.2457,0.000255197
,62.465,0.00950079
,64.2981,-0.000125032
,64.9729,1.37207e-05
,66.107,-0.00667456
,66.9148,-0.000983252
,67.9321,0.00730936
,73.2667,0.000399712
,73.6471,-0.0238887
,75.1951,-0.000578577
,76.3107,0.0075259
,77.9703,-0.000882687
,78.6271,-0.00346443
,80.1933,0.000214363
,81.0863,-3.88448e-05
,83.3348,0.00843291
,84.7171,0.00719499
,85.445,-0.00346657
,86.787,0.0104395
,87.326,-0.000324623
,89.4985,0.000127312
,89.6172,0.0021606
,92.0527,-0.0179714
,93.827,0.000168367
,97.1972,-0.00479947
,97.8548,-0.0010698
,99.2412,6.09678e-05
,99.9553,-0.00295391
281682,13.1725,-2.0799e-05
,14.202,-1.55451e-05
,17.899,-2.87233e-06
,18.2176,0.00723076
,20.8101,-0.0122878
,21.9768,5.70222e-05
,25.2076,-0.00795403
,26.0408,-1.76557e-05
,26.7245,-1.2889e-05
,29.5885,8.69087e-05
,30.2952,0.0100696
,35.0594,-0.00184975
,36.5251,-5.4374e-07
,40.2821,0.0017249
,40.4429,-0.00808928
,41.7889,0.00324151
,44.1545,-0.00294026
,45.2973,0.00313353
,47.8055,0.00757699
,48.4276,0.00093096
,49.2908,0.0131104
,50.7466,9.87854e-06
,52.5241,0.00265981
,57.2578,0.00182843
,62.2457,-8.42229e-05
,62.465,0.00950344
,64.2981,-0.000127256
,64.9729,5.39404e-05
,66.107,-0.00667064
,66.9148,-0.000984126
,67.9321,0.00730683
,73.2667,0.000396574
,73.6471,-0.0239042
,75.1951,-0.000606802
,76.3107,0.00753766
,77.9703,-0.000738947
,78.6271,-0.00348842
,80.1933,0.00017232
,81.0863,-7.27631e-05
,83.3348,0.00842273
,84.7171,0.00720388
,85.445,-0.00346901
,86.787,0.0104416
,87.326,-0.000145159
,89.4985,0.000177857
,89.6172,0.00216153
,92.0527,-0.0179513
,93.827,0.000182925
,97.1972,-0.004787
,97.8548,-0.00111842
,99.2412,7.27315e-05
,99.9553,-0.00293843
281606,13.1725,-0.000103797
,14.202,8.28588e-05
,17.899,9.11669e-05
,18.2176,0.00722847
,20.8101,-0.0122912
,21.9768,-0.000115662
,25.2076,-0.00795833
,26.0408,-0.000195106
,26.7245,0.000593556
,29.5885,0.000467617
,30.2952,0.0100696
,35.0594,-0.00185247
,36.5251,-6.06514e-05
,40.2821,0.00174342
,40.4429,-0.00808379
,41.7889,0.00324386
,44.1545,-0.00294129
,45.2973,0.00312985
,47.8055,0.00757743
,48.4276,0.000916128
,49.2908,0.01311
,50.7466,-3.43031e-06
,52.5241,0.00265874
,57.2578,0.00182704
,62.2457,-0.000423674
,62.465,0.00949474
,64.2981,-0.000123509
,64.9729,9.41623e-05
,66.107,-0.00667556
,66.9148,-0.000984255
,67.9321,0.00730911
,73.2667,0.00039312
,73.6471,-0.023897
,75.1951,-0.000634112
,76.3107,0.00751535
,77.9703,-0.000597237
,78.6271,-0.0035188
,80.1933,0.00013052
,81.0863,-0.000107213
,83.3348,0.00842827
,84.7171,0.00720305
,85.445,-0.00346339
,86.787,0.0104471
,87.326,3.44618e-05
,89.4985,0.000226778
,89.6172,0.00214958
,92.0527,-0.0179694
,93.827,0.000197903
,97.1972,-0.00479275
,97.8548,-0.00116985
,99.2412,8.34679e-05
,99.9553,-0.00292325
281683,13.1725,-2.08024e-05
,14.202,-1.55319e-05
,17.899,-2.93012e-06
,18.2176,0.00722685
,20.8101,-0.012292
,21.9768,5.69915e-05
,25.2076,-0.00796159
,26.0408,-1.77195e-05
,26.7245,-1.28393e-05
,29.5885,8.69639e-05
,30.2952,0.0100793
,35.0594,-0.00185472
,36.5251,-5.48927e-07
,40.2821,0.00172436
,40.4429,-0.00808628
,41.7889,0.00324638
,44.1545,-0.00294077
,45.2973,0.00312639
,47.8055,0.00757412
,48.4276,0.000930701
,49.2908,0.0131096
,50.7466,9.89843e-06
,52.5241,0.00265789
,57.2578,0.00182734
,62.2457,-8.40474e-05
,62.465,0.0094933
,64.2981,-0.000123897
,64.9729,5.3963e-05
,66.107,-0.00667933
,66.9148,-0.000983612
,67.9321,0.00731119
,73.2667,0.00039629
,73.6471,-0.0238842
,75.1951,-0.000606013
,76.3107,0.00751124
,77.9703,-0.000740542
,78.6271,-0.00349318
,80.1933,0.000172549
,81.0863,-7.31823e-05
,83.3348,0.00843932
,84.7171,0.00719545
,85.445,-0.00346129
,86.787,0.0104461
,87.326,-0.000145209
,89.4985,0.000176774
,89.6172,0.0021473
,92.0527,-0.0179883
,93.827,0.000183398
,97.1972,-0.00480354
,97.8548,-0.0011212
,99.2412,7.23208e-05
,99.9553,-0.00294156
281663,13.1725,-2.08267e-05
,14.202,-1.55132e-05
,17.899,-3.0104e-06
,18.2176,0.00722444
,20.8101,-0.0122947
,21.9768,5.68893e-05
,25.2076,-0.00796649
,26.0408,-1.78705e-05
,26.7245,-1.26711e-05
