Loadcase/Frequency
Loadcase,Eigen Mode-Y
,20.8101,-0.00838223
,21.9768,-0.00639407
,25.2076,-0.00607465
,26.0408,-0.000155769
,26.7245,0.015182
,29.5885,0.0146802
,30.2952,-0.00883556
,35.0594,0.00591706
,36.5251,-0.00235636
,40.2821,0.0042687
,40.4429,-0.0131071
,41.7889,-0.012207
,44.1545,0.00373707
,45.2973,0.0216375
,47.8055,0.00295464
,48.4276,0.00134522
,49.2908,-0.00294095
,50.7466,-0.00158426
,52.5241,0.010033
,57.2578,0.00425006
,62.2457,-0.00698833
,62.465,0.00287745
,64.2981,-0.00671621
,64.9729,0.00353608
,66.107,0.00153801
,66.9148,-0.00135352
,67.9321,-0.00412934
,73.2667,0.000558028
,73.6471,-0.00601801
,75.1951,0.00286342
,76.3107,0.000905095
,77.9703,-0.00161883
,78.6271,0.00146469
,80.1933,-0.00145987
,81.0863,0.00376873
,83.3348,0.00110352
,84.7171,-0.00166683
,85.445,0.00517418
,86.787,0.00360794
,87.326,0.0276208
,89.4985,0.0213618
,89.6172,-0.000456372
,92.0527,0.00308697
,93.827,-0.000239511
,97.1972,0.000350324
,97.8548,-0.00437169
,99.2412,0.00225123
,99.9553,-0.000452791
1236953,13.1725,-0.00053904
,14.202,0.0148575
,17.899,0.0215848
,18.2176,0.0160293
,20.8101,-0.00828748
,21.9768,-0.00642348
,25.2076,-0.0060449
,26.0408,-0.000102966
,26.7245,0.0152341
,29.5885,0.0147632
,30.2952,-0.00914492
,35.0594,0.00539847
,36.5251,-0.00247749
,40.2821,0.00425718
,40.4429,-0.0129787
,41.7889,-0.0120953
,44.1545,0.0034307
,45.2973,0.0214803
,47.8055,0.00289569
,48.4276,0.0017132
,49.2908,-0.00295197
,50.7466,-0.00148335
,52.5241,0.00987042
,57.2578,0.00429105
,62.2457,-0.00651397
,62.465,0.00284821
,64.2981,-0.00663913
,64.9729,0.0032812
,66.107,0.0015129
,66.9148,-0.0014871
,67.9321,-0.00408958
,73.2667,0.00037348
,73.6471,-0.00607134
,75.1951,0.00264837
,76.3107,0.000769124
,77.9703,-0.00231667
,78.6271,0.00184575
,80.1933,-0.00142864
,81.0863,0.00388415
,83.3348,0.0011275
,84.7171,-0.00177199
,85.445,0.00505042
,86.787,0.00353319
,87.326,0.0271404
,89.4985,0.0210309
,89.6172,-0.000368663
,92.0527,0.00297323
,93.827,-0.000235543
,97.1972,0.000352804
,97.8548,-0.00524233
,99.2412,0.00232679
,99.9553,-0.000168877
1242400,13.1725,-0.000492214
,14.202,0.0147659
,17.899,0.0214937
,18.2176,0.0158848
,20.8101,-0.00850638
,21.9768,-0.00635575
,25.2076,-0.00611394
,26.0408,-0.000225138
,26.7245,0.0151147
,29.5885,0.0145724
,30.2952,-0.00843611
,35.0594,0.00659132
,36.5251,-0.00219916
,40.2821,0.00428386
,40.4429,-0.0132739
,41.7889,-0.0123534
,44.1545,0.00413882
,45.2973,0.0218413
,47.8055,0.00302725
,48.4276,0.00086492
,49.2908,-0.00292546
,50.7466,-0.00171394
,52.5241,0.0102426
,57.2578,0.00419568
,62.2457,-0.00759508
,62.465,0.00291522
,64.2981,-0.0068181
,64.9729,0.00386985
,66.107,0.00157094
,66.9148,-0.00117932
,67.9321,-0.00418217
,73.2667,0.000797861
,73.6471,-0.0059439
,75.1951,0.00314501
,76.3107,0.00108539
,77.9703,-0.000714496
,78.6271,0.000967804
,80.1933,-0.00150044
,81.0863,0.0036194
,83.3348,0.00107491
,84.7171,-0.00153267
,85.445,0.00533159
,86.787,0.00371028
,87.326,0.0282457
,89.4985,0.0217933
,89.6172,-0.000573822
,92.0527,0.00324082
,93.827,-0.000244737
,97.1972,0.000351078
,97.8548,-0.00323885
,99.2412,0.00215318
,99.9553,-0.000828854
