Loadcase/Frequency
Loadcase,Eigen Mode-Y
,30.2952,-0.0320899
,35.0594,-0.035538
,36.5251,-0.00432112
,40.2821,0.00164016
,40.4429,-0.0085655
,41.7889,-0.0142866
,44.1545,0.0100547
,45.2973,-0.00061827
,47.8055,-0.0282855
,48.4276,-0.00444242
,49.2908,0.00570763
,50.7466,-0.00471982
,52.5241,0.0167006
,57.2578,-0.0665388
,62.2457,0.000210193
,62.465,-0.00035057
,64.2981,-0.00072726
,64.9729,-0.00133259
,66.107,-0.00065974
,66.9148,-0.00535317
,67.9321,-0.00167164
,73.2667,-0.00147005
,73.6471,0.00825077
,75.1951,0.00238489
,76.3107,-0.00620142
,77.9703,-0.00026082
,78.6271,-0.00105398
,80.1933,8.69933e-05
,81.0863,-0.00108053
,83.3348,0.0143912
,84.7171,-0.00862603
,85.445,-0.00194261
,86.787,0.0482124
,87.326,-0.000850132
,89.4985,0.00102402
,89.6172,0.0173682
,92.0527,0.0191496
,93.827,-0.000190713
,97.1972,0.00127351
,97.8548,0.00381919
,99.2412,-0.00255546
,99.9553,0.0271092
