Loadcase/Frequency
Loadcase,Eigen Mode-Y
1982144,13.0266,0.00334447
,13.7296,0.016035
,17.5273,0.0206995
,18.0737,-0.0159248
,20.6961,0.00785836
,21.699,0.00679745
,25.0282,-0.0058253
,25.8028,0.00116041
,26.4408,0.015125
,29.268,0.0139095
,29.4881,-0.00631945
,33.966,0.00424947
,35.8445,0.00224316
,39.5927,0.0160218
,39.6724,0.0015372
,39.8047,-0.00428866
,41.3024,0.0112932
,43.4211,-0.00125813
,44.4245,0.021765
,44.7009,-0.00121388
,46.6634,-0.00628277
,49.4826,0.00597503
,49.6925,-6.32345e-05
,53.7787,0.000826085
,53.7938,-0.0114793
,54.4445,0.00583066
,55.0484,0.00390985
,55.9893,-0.00684228
,61.8346,-0.000606687
,63.1548,-0.00430185
,63.6306,0.00423953
,65.5777,0.00154324
,71.6785,0.00553144
,71.7402,-0.00135313
,72.9972,0.00161046
,74.903,-0.000941635
,75.5508,-0.00222849
,76.978,-0.000129604
,79.2521,-0.00325861
,80.5575,-0.0045519
,81.4874,-0.0020477
,84.3341,-0.00538644
,85.2184,-0.00173634
,85.9286,-0.0310572
,88.4938,0.0121612
,88.5368,-0.0121871
,90.1877,0.00357344
,91.3942,0.000549502
,92.3671,0.000656881
,93.4796,0.00034841
,96.3202,-0.000694283
,97.7582,0.00266203
,98.3074,-0.000114206
,99.817,0.00991482
1982151,13.0266,0.00331515
,13.7296,0.0159965
,17.5273,0.0206646
,18.0737,-0.0158615
,20.6961,0.00795979
,21.699,0.00676666
,25.0282,-0.00585539
,25.8028,0.00121168
,26.4408,0.0150653
,29.268,0.0138145
,29.4881,-0.0060148
,33.966,0.00475715
,35.8445,0.00211717
,39.5927,0.0161118
,39.6724,0.00179567
,39.8047,-0.00428406
,41.3024,0.0112642
,43.4211,-0.00140709
,44.4245,0.0220644
,44.7009,-0.000950343
,46.6634,-0.00632128
,49.4826,0.00608823
,49.6925,-0.000224842
,53.7787,0.000813177
,53.7938,-0.0115629
,54.4445,0.00590066
,55.0484,0.00397236
,55.9893,-0.0068236
,61.8346,-0.000601751
,63.1548,-0.00434839
,63.6306,0.00469889
,65.5777,0.00142222
,71.6785,0.00539732
,71.7402,-0.00165655
,72.9972,0.00200944
,74.903,-0.00123277
,75.5508,-0.00158774
,76.978,-0.00021169
,79.2521,-0.00329333
,80.5575,-0.00443105
,81.4874,-0.00201564
,84.3341,-0.00538061
,85.2184,-0.0017792
,85.9286,-0.0313549
,88.4938,0.012171
,88.5368,-0.0123707
,90.1877,0.00372974
,91.3942,-0.000614363
,92.3671,0.000640419
,93.4796,0.000343375
,96.3202,-0.00083066
,97.7582,0.00288731
,98.3074,-0.000145616
,99.817,0.010199
1989893,13.0266,0.00328585
,13.7296,0.0159581
,17.5273,0.0206298
,18.0737,-0.015798
,20.6961,0.00806113
,21.699,0.00673597
,25.0282,-0.00588535
,25.8028,0.00126284
,26.4408,0.0150057
,29.268,0.0137196
,29.4881,-0.00570937
,33.966,0.00526469
,35.8445,0.00199118
,39.5927,0.0162022
,39.6724,0.00205401
