Loadcase/Frequency
Loadcase,Eigen Mode-X
1837108,13.0266,-0.0288846
,13.7296,0.0132588
,17.5273,0.00677068
,18.0737,-0.00501443
,20.6961,-0.0207467
,21.699,-0.0282358
,25.0282,0.00690446
,25.8028,0.0268247
,26.4408,-0.0167128
,29.268,-0.0224705
,29.4881,0.00257867
,33.966,0.00411845
,35.8445,-0.00540999
,39.5927,0.00285679
,39.6724,0.0135565
,39.8047,0.00153549
,41.3024,-0.00436317
,43.4211,-0.00337171
,44.4245,0.0114046
,44.7009,-0.0216052
,46.6634,0.000868237
,49.4826,0.0108678
,49.6925,-0.00190467
,53.7787,-0.00220585
,53.7938,-0.00304799
,54.4445,0.00189357
,55.0484,0.00374841
,55.9893,-7.54951e-05
,61.8346,-0.00035444
,63.1548,-0.00171751
,63.6306,-0.0151956
,65.5777,-0.000400767
,71.6785,0.0104663
,71.7402,0.00156972
,72.9972,-0.00558018
,74.903,-0.00750624
,75.5508,-0.0156453
,76.978,-0.00898308
,79.2521,0.00224274
,80.5575,-0.000553291
,81.4874,0.00178174
,84.3341,-0.00180352
,85.2184,-0.00836587
,85.9286,0.00144786
,88.4938,0.00226373
,88.5368,0.00123296
,90.1877,0.0115448
,91.3942,0.00970253
,92.3671,0.000183186
,93.4796,-0.000764173
,96.3202,-0.0106976
,97.7582,0.0145757
,98.3074,0.00286666
,99.817,-0.0159779
1829348,13.0266,-0.0289577
,13.7296,0.0131559
,17.5273,0.00667644
,18.0737,-0.00517891
,20.6961,-0.0210058
,21.699,-0.0283176
,25.0282,0.00698081
,25.8028,0.026954
,26.4408,-0.0168636
,29.268,-0.0226559
,29.4881,0.00177614
,33.966,0.00280173
,35.8445,-0.00573522
,39.5927,0.00262934
,39.6724,0.0129107
,39.8047,0.00159036
,41.3024,-0.00431182
,43.4211,-0.00291909
,44.4245,0.0108
,44.7009,-0.0208077
,46.6634,0.000958414
,49.4826,0.0106345
,49.6925,-0.00235557
,53.7787,-0.00204104
,53.7938,-0.00319631
,54.4445,0.00172698
,55.0484,0.00359568
,55.9893,-0.000123352
,61.8346,-0.000344529
,63.1548,-0.00162726
,63.6306,-0.0140199
,65.5777,-1.81845e-05
,71.6785,0.0103693
,71.7402,0.000737592
,72.9972,-0.00459852
,74.903,-0.00708661
,75.5508,-0.0139356
,76.978,-0.00821046
,79.2521,0.00222124
,80.5575,-0.000416945
,81.4874,0.0017922
,84.3341,-0.00177556
,85.2184,-0.00832046
,85.9286,0.000696191
,88.4938,0.00268924
,88.5368,0.00114844
,90.1877,0.0115003
,91.3942,0.00665404
,92.3671,0.000146316
,93.4796,-0.000727647
,96.3202,-0.0102442
,97.7582,0.0139115
,98.3074,0.00274537
,99.817,-0.0152039
1829358,13.0266,-0.0289212
,13.7296,0.0132073
,17.5273,0.00672361
,18.0737,-0.0050967
,20.6961,-0.0208763
,21.699,-0.0282767
,25.0282,0.00694267
,25.8028,0.0268894
,26.4408,-0.0167882
,29.268,-0.0225632
,29.4881,0.00217729
,33.966,0.00346001
,35.8445,-0.00557261
,39.5927,0.00274308
,39.6724,0.0132335
,39.8047,0.00156292
,41.3024,-0.00433735
,43.4211,-0.00314537
,44.4245,0.011102
,44.7009,-0.0212062
,46.6634,0.000913378
,49.4826,0.0107508
,49.6925,-0.00213007
,53.7787,-0.00212342
,53.7938,-0.00312209
,54.4445,0.00181021
,55.0484,0.00367199
,55.9893,-9.94023e-05
,61.8346,-0.000349483
,63.1548,-0.00167235
,63.6306,-0.0146075
,65.5777,-0.000209455
,71.6785,0.010418
,71.7402,0.00115359
,72.9972,-0.00508926
,74.903,-0.00729638
,75.5508,-0.0147902
,76.978,-0.00859663
,79.2521,0.00223202
,80.5575,-0.000485287
,81.4874,0.00178714
,84.3341,-0.00178941
,85.2184,-0.00834241
,85.9286,0.00107188
,88.4938,0.00247659
,88.5368,0.00119062
,90.1877,0.0115223
,91.3942,0.00817798
,92.3671,0.000164763
,93.4796,-0.000745892
,96.3202,-0.0104706
,97.7582,0.0142432
,98.3074,0.00280579
,99.817,-0.0155902
1837100,13.0266,-0.0289496
,13.7296,0.0131677
,17.5273,0.00668744
,18.0737,-0.00515987
,20.6961,-0.020977
,21.699,-0.0283083
,25.0282,0.00697299
,25.8028,0.0269401
,26.4408,-0.0168465
,29.268,-0.0226355
,29.4881,0.00186915
,33.966,0.00295189
,35.8445,-0.0056977
,39.5927,0.00265713
,39.6724,0.0129832
,39.8047,0.00158376
,41.3024,-0.00431591
,43.4211,-0.00297065
,44.4245,0.0108689
,44.7009,-0.0208981
,46.6634,0.000948323
,49.4826,0.0106586
,49.6925,-0.00230314
,53.7787,-0.00206099
,53.7938,-0.00317578
,54.4445,0.00174534
,55.0484,0.00361276
,55.9893,-0.000118624
,61.8346,-0.000345626
,63.1548,-0.0016372
,63.6306,-0.0141547
,65.5777,-6.16677e-05
,71.6785,0.0103836
,71.7402,0.000832854
,72.9972,-0.00471104
,74.903,-0.00713441
,75.5508,-0.0141334
,76.978,-0.00829694
,79.2521,0.00222266
,80.5575,-0.000437128
,81.4874,0.00179275
,84.3341,-0.0017766
,85.2184,-0.00831779
,85.9286,0.000780443
,88.4938,0.0026434
,88.5368,0.00115675
,90.1877,0.0115028
,91.3942,0.00700324
,92.3671,0.000150804
,93.4796,-0.000731786
,96.3202,-0.0102937
,97.7582,0.0139838
,98.3074,0.00275686
,99.817,-0.0152877
1829356,13.0266,-0.0288927
,13.7296,0.013247
,17.5273,0.00675973
,18.0737,-0.0050335
,20.6961,-0.0207756
,21.699,-0.0282451
,25.0282,0.00691237
,25.8028,0.0268387
,26.4408,-0.0167299
,29.268,-0.022491
,29.4881,0.00248557
,33.966,0.00396812
,35.8445,-0.0054475
